#{"t_start": 1766944150.9390023, "env_id": "BipedalWalkerHardcore-v3"}
r,l,t
-163.952789,1177,6960.977416
-129.564085,121,6962.665529
-129.149725,96,6964.273657
-130.59168,2000,6990.045923
-94.698936,2000,7015.972915
-82.028641,2000,7041.718819
-137.249991,2000,7068.21163
-53.099957,2000,7093.816987
-120.934523,2000,7119.464068
-147.943574,2000,7145.249784
-135.868665,2000,7171.647437
-116.94356,2000,7209.048122
-138.999834,2000,7234.570125
-107.884319,2000,7260.022055
-134.442655,2000,7286.595855
-121.476825,2000,7312.184113
-101.222859,238,7315.404796
-152.591137,2000,7340.90288
-110.971623,686,7349.986074
-134.873758,2000,7375.710109
-117.76487,434,7381.503128
-103.828159,2000,7407.085441
-80.116917,536,7413.68032
-128.999909,2000,7439.192338
-67.944632,2000,7465.826535
-98.153792,2000,7491.446012
-140.66176,713,7500.575305
-83.707441,2000,7526.497546
-67.311615,2000,7553.125486
-134.457947,2000,7578.857675
-117.845629,755,7588.91207
-130.801711,2000,7614.698527
-111.353814,392,7619.718422
-128.460816,2000,7645.523012
-120.779877,2000,7671.974376
-189.779401,2000,7697.690271
-128.501739,2000,7723.571421
-112.127361,2000,7749.320016
-70.270241,2000,7775.664269
-126.551703,2000,7801.334977
-150.196672,2000,7826.904104
-90.158562,2000,7866.18309
-137.835863,2000,7892.73115
-100.927698,2000,7918.487886
-57.858884,2000,7944.00696
-130.367119,2000,7969.614835
-128.485869,2000,7996.109702
-135.91188,2000,8022.010044
-127.730866,2000,8047.746881
-99.955639,2000,8073.414012
-153.355982,2000,8099.765231
-95.63028,2000,8125.590492
-123.095592,2000,8151.187874
-138.047665,2000,8176.840479
-38.436888,2000,8203.111929
-133.033938,2000,8229.005111
-105.49316,2000,8254.723467
-131.110094,2000,8280.362159
-11.447839,2000,8306.707157
-130.164748,2000,8332.101851
-80.17315,2000,8357.525858
-108.32788,2000,8382.971946
-114.560756,2000,8409.111694
-85.071455,127,8410.734691
-113.354811,2000,8436.348336
-111.193064,2000,8462.105236
-125.592488,2000,8488.053956
-100.562353,2000,8528.910496
-75.275463,2000,8554.84561
-61.204726,2000,8580.466295
-107.775693,2000,8606.03912
-113.698301,2000,8632.206221
-76.986665,2000,8657.549099
-132.364122,2000,8682.8748
-70.074914,2000,8708.275564
-69.108427,2000,8734.330009
-129.369534,2000,8759.558055
-118.576615,2000,8784.873137
-99.25197,2000,8810.268055
-123.763639,2000,8836.570257
-140.046275,2000,8861.874479
-88.542061,2000,8887.227447
-158.767304,2000,8912.686183
-106.318387,2000,8938.744725
-30.253339,2000,8964.286042
-154.872385,2000,8989.779058
-161.389496,2000,9015.233783
-145.827333,2000,9041.384425
-69.416822,2000,9066.640336
-89.65814,2000,9092.182076
1.511125,2000,9117.563583
-90.755465,2000,9143.894276
-106.931984,2000,9182.462281
-81.227699,2000,9207.970814
-106.920012,2000,9233.424891
-130.814441,2000,9259.656969
-80.83376,2000,9284.944983
-68.560351,2000,9310.469018
-101.512106,2000,9335.98502
-111.582088,2000,9362.081235
-133.249579,2000,9387.382172
-99.693871,2000,9412.894977
-106.522525,2000,9438.257219
-98.434528,2000,9464.769178
-141.61534,2000,9490.41544
-49.243042,2000,9515.992916
-35.255158,2000,9541.516851
-41.335395,2000,9567.525881
-102.488394,2000,9592.80726
-157.218453,2000,9618.236947
-136.247567,2000,9643.937675
-99.079956,2000,9670.156555
-122.633959,2000,9695.886309
-125.805431,2000,9721.529393
-109.874195,2000,9747.17181
-111.334995,2000,9773.615794
-111.41989,2000,9799.227291
