#{"t_start": 1766946206.8346763, "env_id": "BipedalWalkerHardcore-v3"}
r,l,t
-72.851631,417,1619.903125
-68.374708,255,1620.899135
-62.309983,617,1622.300977
-97.71621,2000,1627.240067
-26.600975,2000,1638.285443
-95.300378,2000,1643.298717
-89.038885,146,1643.635639
-103.70817,225,1644.154644
-95.42594,2000,1649.181515
85.804206,2000,1654.237311
-118.098295,2000,1659.193398
-58.264041,527,1660.34636
-41.184703,2000,1665.38775
-92.580865,2000,1677.894012
-3.755271,2000,1682.871224
-91.758399,139,1683.191614
-91.801154,2000,1688.117424
-58.817232,283,1688.766255
-91.189223,140,1689.091928
-64.30434,235,1689.630893
-64.176782,2000,1694.580286
-62.672193,2000,1699.458579
-115.431111,2000,1704.514473
-91.973022,583,1706.241595
-33.919827,2000,1720.070334
42.018158,2000,1725.053272
-76.616659,2000,1730.165331
23.369124,973,1732.440568
-117.127281,2000,1737.451958
-31.385748,2000,1742.466226
-2.527346,2000,1754.024302
-41.830497,2000,1759.03864
-27.287797,606,1760.418829
-72.837072,215,1760.913335
-32.480875,796,1763.181671
-90.082049,169,1763.582003
-20.225371,903,1765.709771
-60.647701,862,1768.172276
-118.477362,2000,1773.181942
-91.525448,2000,1778.280357
207.810042,2000,1783.17296
-68.692264,2000,1792.158373
-92.197521,341,1792.882468
-81.940339,303,1793.551651
-56.913787,2000,1798.426382
-71.978096,2000,1803.460279
220.704647,2000,1808.509391
50.847186,2000,1813.535786
-33.745028,479,1814.626848
-50.749655,2000,1819.609531
-67.662317,2000,1836.576856
-56.974396,2000,1841.567893
-4.617192,2000,1846.521503
12.36745,2000,1851.579477
-96.483713,2000,1856.381969
66.406929,1734,1860.682942
-90.079811,2000,1876.522958
-65.773368,516,1877.723536
-41.110116,573,1879.031461
-97.495909,2000,1883.941609
-51.549876,526,1885.620928
-104.155044,229,1886.158619
-72.224798,2000,1891.184729
53.034963,2000,1895.998687
-83.107182,282,1896.624044
-61.614405,320,1897.359895
-91.761725,2000,1902.360241
-112.894915,2000,1916.283534
48.094237,2000,1921.208195
-90.50273,2000,1926.235969
-26.830246,2000,1931.1076
-22.22024,599,1932.471471
-112.770272,2000,1937.519359
-0.31056,2000,1942.367014
-171.578785,1973,1958.485372
-4.906869,2000,1963.54957
-74.522087,2000,1968.537545
-59.481861,406,1969.481046
-48.885428,372,1970.343208
1.88877,926,1972.949874
-88.573184,146,1973.300342
-14.543861,2000,1978.367403
84.256182,2000,1983.192141
-28.309024,582,1984.578837
-93.110975,210,1985.090355
-10.972308,880,1995.862497
-81.323576,516,1997.078871
-8.321461,2000,2002.140235
-109.914248,2000,2007.019828
59.476753,1632,2011.214863
-63.850788,275,2011.827758
-112.698335,2000,2016.773547
-91.627914,310,2017.438031
-102.807951,2000,2022.472557
-33.98855,2000,2038.961725
-56.153807,2000,2043.841299
-88.093292,2000,2048.896563
-64.235621,2000,2053.768726
-91.069469,2000,2058.706232
-66.645837,2000,2063.697238
-59.768533,789,2065.418173
-74.308326,326,2066.147958
-15.534561,2000,2081.841602
-102.54141,2000,2086.795783
-14.768592,2000,2091.884831
-50.719554,645,2093.810677
-140.210348,420,2094.722044
-85.545213,2000,2099.755521
-110.403031,2000,2104.645376
13.526899,1311,2107.61357
-55.370042,2000,2122.869495
175.233466,2000,2127.805235
-120.591895,2000,2132.88078
-88.768967,2000,2138.019205
47.027185,2000,2143.05566
-14.196455,796,2145.312766
-92.281803,2000,2150.236037
-52.449289,2000,2165.922609
-91.626656,2000,2170.945508
-72.541264,347,2171.737597
-98.646514,581,2173.074722
-49.306553,2000,2178.022237
-92.223716,2000,2183.10332
-102.283458,2000,2187.964993
-40.354687,729,2189.551649
-94.165915,2000,2204.53876
-74.329611,611,2206.344937
-91.758256,2000,2210.931769
20.80426,2000,2215.890106
-84.969831,2000,2220.928445
-94.064244,130,2221.677251
-27.814317,2000,2226.185448
-63.1983,457,2227.661661
-101.011778,196,2228.118599
-22.503608,1244,2230.922584
-67.029892,365,2232.298244
-37.728523,2000,2248.024733
-93.958252,138,2248.33992
-44.268603,772,2250.185251
-112.776891,2000,2255.074647
-11.316487,2000,2260.109302
146.547807,2000,2264.927747
-86.379516,2000,2269.890841
-97.386068,2000,2274.854349
-110.85233,913,2289.984364
-41.313224,811,2292.296102
226.631627,2000,2297.323162
7.414151,2000,2302.266088
-69.464915,2000,2307.270825
-93.501706,2000,2312.134066
-31.775036,801,2313.895419
-92.096287,201,2314.349698
-13.132001,2000,2319.375934
-46.421181,2000,2336.983076
-70.918948,2000,2341.910444
-1.940507,1033,2344.746195
-73.367515,2000,2349.638755
-94.266728,2000,2354.483685
-26.24491,833,2356.439367
-20.48037,2000,2361.393965
-81.330245,2000,2372.744607
-17.94717,2000,2377.722589
12.840271,2000,2382.683371
-110.948333,2000,2387.642517
-5.510914,1040,2389.998664
-92.79522,2000,2394.959237
13.718912,1398,2398.49305
-101.61309,192,2398.907982
-104.910748,2000,2413.468527
-46.910102,2000,2418.423079
-6.890779,2000,2423.389845
5.982436,2000,2428.419912
97.596515,2000,2433.40214
216.504771,2000,2438.311984
-120.073593,2000,2456.34708
