#{"t_start": 1766886421.905695, "env_id": "BipedalWalkerHardcore-v3"}
r,l,t
-3.133738,1502,4695.432638
275.209633,1269,4716.353447
271.585655,1242,4733.012199
-59.231871,498,4739.005257
-112.21175,133,4741.413916
-64.442268,267,4744.851385
280.106832,1187,4760.150192
94.599409,2000,4786.371997
-54.113915,2000,4813.079302
-40.286168,2000,4839.314978
264.788078,1387,4857.866612
273.400371,1238,4874.082254
276.056349,1225,4890.057373
78.498168,2000,4916.352261
282.430249,1185,4932.268518
154.673966,2000,4958.530585
143.842316,1070,4972.816411
94.497058,2000,4998.743113
-39.824579,2000,5024.969101
275.668197,1210,5040.967989
-91.122441,187,5043.530724
285.530222,1129,5058.547699
278.303538,1247,5074.626534
285.548146,1152,5089.764491
270.074733,1330,5107.316445
281.515217,1149,5122.391789
-54.327671,2000,5148.455519
274.345257,1255,5165.533514
287.593831,1111,5180.008542
-134.96299,2000,5206.806134
146.572528,2000,5232.993175
75.872155,2000,5259.034764
284.367532,1168,5274.282899
278.678741,1148,5289.447594
10.906086,626,5297.807695
279.707192,1142,5312.95598
280.139774,1201,5328.873311
-73.006549,2000,5354.757409
-21.674936,2000,5389.695019
215.923206,2000,5415.630955
277.038081,1224,5431.536002
164.586214,2000,5458.392483
-22.935204,412,5463.499971
279.620997,1172,5478.819724
275.989263,1184,5494.754803
285.774286,1049,5508.143701
-23.507325,682,5517.370325
277.596565,1194,5533.401863
280.288072,1147,5548.502281
-28.771802,2000,5574.717582
274.50782,1219,5590.73495
-79.15611,228,5593.385968
282.89514,1145,5608.611656
-54.52228,2000,5635.30744
103.018248,2000,5661.54264
281.152395,1144,5676.496869
240.858933,1682,5698.474374
-110.122386,2000,5724.901721
-27.81449,2000,5751.694615
143.850928,2000,5777.719814
86.321257,2000,5803.878566
-4.749602,1159,5818.988106
276.63145,1230,5834.984612
-65.022949,2000,5862.070616
-1.599682,552,5868.868448
282.981841,1132,5883.87981
276.337219,1239,5900.02345
148.484728,2000,5926.818036
-30.45144,454,5932.673678
282.717207,1121,5947.029981
291.439272,1043,5960.401625
100.902225,933,5972.911198
-22.730337,588,5980.463758
273.076777,1252,5997.135379
280.954527,1184,6012.335109
280.099781,1216,6037.323778
260.868745,1359,6055.054588
-3.51917,2000,6081.665547
-108.762362,2000,6107.856881
28.980647,835,6118.709737
13.086885,2000,6144.692574
155.547593,2000,6171.589994
277.816769,1226,6187.443848
3.911171,2000,6213.8191
286.322095,1106,6228.205875
280.174087,1197,6244.171047
-91.715021,2000,6270.231523
284.06976,1152,6285.415132
186.608365,2000,6311.482711
281.1881,1190,6327.485138
269.709449,1324,6345.023153
282.005157,1150,6360.187646
283.94206,1163,6375.534521
276.216526,1187,6390.759451
282.371768,1179,6406.641174
277.010874,1265,6423.442568
281.79729,1126,6437.75452
278.742793,1204,6453.9105
263.930419,1439,6472.639762
-19.723188,530,6480.100338
-6.450989,2000,6506.395709
286.798046,1100,6520.79444
286.967791,1107,6535.100591
258.818677,1418,6554.299535
275.843755,1179,6569.43444
281.746372,1195,6585.313706
281.613064,1132,6599.647572
283.468999,1111,6614.743638
-67.653925,2000,6641.024146
268.797128,1269,6658.033695
279.136275,1136,6673.095367
135.570479,2000,6708.785791
278.890193,1172,6723.908338
284.258476,1114,6739.019663
256.884967,1413,6757.471703
286.444442,1107,6771.934523
276.404989,1214,6787.971981
-48.62428,536,6794.772621
51.609515,1189,6810.698204
86.289074,2000,6836.69838
170.839985,2000,6862.809207
283.490467,1114,6877.797267
277.980781,1168,6892.92251
292.39639,1014,6906.406378
48.594317,777,6916.630454
284.757261,1137,6931.833221
282.523157,1111,6946.252647
280.618207,1161,6961.429754
279.645283,1138,6976.53376
273.853016,1218,6992.466093
48.854513,663,7000.938064
279.186605,1128,7016.033211
277.694501,1171,7031.246324
279.852702,1167,7047.304776
288.151946,1067,7060.853641
59.338175,1504,7080.902194
-3.620311,2000,7107.025742
288.266387,1076,7121.284775
259.351396,1438,7139.798592
-81.657386,575,7147.401682
285.813848,1109,7162.455888
288.075867,1070,7176.050487
142.16467,2000,7202.867574
281.651171,1160,7217.936199
108.727652,1443,7236.438088
-80.262582,2000,7263.10622
-26.853321,2000,7289.345752
-108.497912,53,7290.171909
-109.555878,47,7290.268476
-109.86918,48,7291.080665
-196.141126,2000,7317.260184
-103.719551,2000,7344.350559
118.324605,2000,7379.996093
285.361906,1143,7395.354951
287.179766,1089,7410.093021
97.75038,2000,7436.368446
-145.141342,1688,7458.38148
271.480409,1276,7475.309677
277.413137,1175,7491.158213
289.023837,1073,7504.927127
289.138445,1112,7520.201367
287.798405,1109,7534.668348
-28.813657,2000,7560.931371
280.683253,1158,7576.224376
-86.16726,2000,7603.131761
282.284422,1106,7617.467638
94.386913,2000,7643.509301
268.851046,1318,7661.191873
287.56865,1058,7674.748367
279.620933,1179,7690.780415
285.876528,1099,7705.145413
280.924797,1110,7719.543527
285.884962,1129,7734.727213
260.201206,1365,7752.331824
276.79754,1130,7767.366994
