#{"t_start": 1766673896.6134152, "env_id": "None"}
r,l,t
-124.3547,545,707.58116
-102.53613,233,707.635402
-89.08442,710,714.564638
-102.12237,143,714.956879
-103.58101,144,714.964754
-104.60281,177,715.296997
-103.94721,134,715.561885
-101.04918,256,716.055195
-98.85994,2000,718.295082
-96.42954,2000,718.295362
-68.88983,2000,718.602046
-106.32346,289,718.914318
-101.95577,249,719.411555
-71.8669,2000,719.770048
-117.72011,376,720.553191
-122.31433,2000,727.888369
-92.26783,2000,728.193861
-160.1391,1655,728.301947
-115.75808,429,729.14957
-79.50145,2000,730.222099
-117.78113,428,731.121899
-121.09173,2000,732.112515
-123.796074,2000,737.808701
-106.34668,288,738.411573
-120.88899,2000,738.605248
-101.697235,288,740.008887
-80.29627,2000,743.249198
-115.80334,2000,743.249542
-63.23303,2000,743.249792
-93.33517,2000,743.774075
-71.26198,763,744.586322
-81.58137,2000,746.72388
-58.075947,2000,746.724179
-110.55072,70,746.882303
-195.80038,1942,747.206882
-109.741066,330,747.405318
-103.67395,222,747.639696
-133.59996,135,747.672886
-100.81458,2000,748.269025
-93.24087,885,748.665221
-123.095764,524,754.731042
-112.76434,1130,755.345524
-120.4599,2000,757.130241
-154.43723,1007,757.383467
-123.33888,2000,758.113837
-103.17732,220,763.711594
-76.328995,2000,763.933399
-131.22086,1209,764.689449
-149.38145,1226,766.142442
-75.67059,2000,766.537393
-105.034805,252,766.678453
-100.82507,194,766.968907
-99.56639,220,767.867596
-91.9262,2000,771.100985
-103.178215,2000,771.101341
-90.65112,2000,771.101459
-103.40718,128,771.324595
-99.73313,2000,771.493065
-67.50065,2000,774.576291
-14.912664,2000,774.576623
-70.0005,2000,774.848867
-221.97586,1919,774.876892
-124.139534,49,780.460588
-109.44144,2000,784.054212
-109.15509,2000,784.054516
-119.81528,2000,784.299821
-117.49179,2000,784.427034
-112.76893,393,790.396163
-119.27303,474,791.341257
-100.48531,196,791.726101
-107.23209,1101,791.914771
-110.20718,274,792.491015
-104.213295,2000,793.425594
-100.9812,2000,793.425907
-104.29202,282,799.529812
-107.83627,111,801.200287
-67.014656,2000,804.487969
-35.14521,2000,804.488323
-111.02693,2000,804.488518
-3.010298,2000,804.687587
-107.69259,313,805.319783
-140.35246,692,805.908997
-105.208755,283,806.497856
-113.861206,2000,813.806518
32.214375,2000,813.806864
-100.638504,2000,814.64439
-115.74792,2000,815.727641
-117.27047,2000,823.296849
-98.50023,2000,823.297156
-54.82686,2000,824.133007
-118.92365,498,824.27786
-168.4014,1538,824.314358
-112.339806,404,824.940303
-98.170654,219,825.905046
-36.55301,2000,828.976152
-140.9371,2000,828.976449
-86.32921,2000,828.976578
-105.24237,141,829.221202
-97.43296,2000,829.372662
-100.87712,279,829.498779
-16.535227,2000,832.653436
-56.15392,2000,832.986794
-118.69689,55,833.112225
-26.447325,2000,833.163352
-96.122246,2000,833.288725
-112.88624,384,839.319808
-137.20833,518,840.357304
-166.23137,1388,840.973165
-108.79642,333,841.653858
-116.77837,851,842.105295
-115.16636,2000,842.627168
-53.831604,2000,842.744266
-108.453995,337,848.860173
-100.86014,233,849.331899
-103.011505,262,849.847119
-120.42441,45,849.948697
-165.14873,1854,850.784051
-106.03378,295,851.372835
-85.8277,2000,851.529226
-105.41832,2000,852.06656
-114.54342,420,852.38252
-104.27764,276,852.634123
-99.59013,224,857.924757
-106.920815,130,858.187299
-122.86581,40,858.872002
-97.35584,257,859.270521
-100.923004,257,859.760408
-114.14062,2000,862.468037
-63.66463,2000,862.46837
-34.32127,2000,862.54392
-106.112144,121,862.73261
-103.631836,291,863.177565
-62.591442,2000,863.546923
-121.56693,47,863.648995
-85.27576,597,863.972498
-99.55811,167,863.999853
-100.17489,244,864.446568
-134.7222,102,864.651963
-118.95573,437,864.856959
-126.67565,511,871.174459
-48.05468,2000,871.820337
-113.80946,2000,872.498485
-126.94882,1285,872.539383
-84.76957,738,872.666766
-116.16317,717,873.248815
-123.112076,570,873.798967
-110.07097,375,874.026277
-81.564995,762,874.033956
-80.26765,792,880.851585
-113.57908,2000,881.768419
-63.469296,2000,882.995484
-99.124435,225,883.493813
-97.96119,241,883.526706
-97.99897,268,883.961389
-27.683886,2000,886.772781
-39.053127,2000,886.773117
-88.31731,2000,887.237684
-49.580704,2000,887.716094
-99.77097,253,887.723985
-112.05823,104,887.901248
-113.82579,2000,890.336422
-86.3524,2000,890.33677
-106.15838,328,891.001852
-57.709747,2000,891.322229
-101.27568,190,891.37356
-106.95496,2000,891.536087
-104.1819,291,897.185271
-108.45556,318,897.464369
-108.20925,361,898.249775
-146.77556,1057,898.858395
-77.988235,593,899.465121
-113.06547,2000,899.736224
-124.43066,50,899.848113
-107.31413,321,900.469707
-30.814814,2000,906.560708
-106.2498,312,907.198377
-112.16885,2000,908.203941
-131.72217,1223,908.252833
-101.16509,2000,908.822235
-80.842445,664,910.131269
-101.9677,291,917.013078
-91.46109,2000,920.042878
-128.22064,2000,920.043199
-43.06331,2000,920.043318
-89.97981,2000,920.554148
-40.667606,2000,923.48863
-78.73647,2000,923.489072
22.426828,2000,923.489244
-102.54448,247,924.012251
-1.5183598,2000,924.111286
-108.868835,121,924.365453
-125.706696,48,924.470422
-85.69724,710,924.979743
-110.96268,2000,932.774118
-42.433834,2000,933.266618
-93.568146,2000,933.689075
-96.78466,2000,934.177877
-45.377266,2000,942.223716
-59.117577,2000,942.737753
-111.22966,2000,943.166678
-111.34951,2000,943.672328
-148.43304,895,945.829309
-77.97303,2000,947.774514
-118.05871,2000,947.774879
-17.459623,2000,947.774988
-99.44678,242,948.205604
-128.32326,2000,949.391409
-133.32285,1029,949.697632
-156.62262,1055,949.755259
-90.58093,2000,957.615052
-75.90691,2000,958.847366
-95.60811,2000,959.112773
-134.0581,1997,959.161258
-106.09861,978,966.300723
-107.64683,325,966.921298
-110.591934,2000,967.013671
19.88344,2000,968.571526
-40.73464,2000,968.625401
-121.02019,1268,969.563334
-110.07023,384,975.47894
-122.57939,39,975.566821
-92.79621,549,976.460793
-108.55131,2000,979.169573
-151.39592,2000,979.169954
-23.637417,2000,979.241586
-129.89091,348,979.80385
55.859146,2000,980.15286
-97.31737,218,980.188642
-96.99675,188,980.518363
-76.44386,506,981.395757
-122.353584,39,981.465517
-55.08317,2000,982.701694
-45.553104,2000,982.798667
-131.85623,1044,983.370922
-68.40524,2000,983.853965
-83.1933,680,984.080188
-96.34917,226,984.298411
-103.46142,289,984.866476
-118.15453,385,985.596552
-123.48592,40,985.679154
-47.920853,1543,986.40221
-100.27175,2000,992.334394
-110.98253,2000,993.564964
-121.00573,43,993.652819
-21.070374,2000,995.150809
-106.92986,328,995.845802
-69.730354,2000,995.92531
-105.05211,2000,996.256179
-110.45335,2000,1002.911467
-104.8849,773,1003.100759
-100.10912,193,1003.297291
-76.450264,606,1004.548109
-78.059006,814,1004.924446
-67.476906,2000,1006.991269
-30.847626,2000,1006.991618
-97.94041,196,1007.339512
