#{"t_start": 1766933930.0686197, "env_id": "BipedalWalkerHardcore-v3"}
r,l,t
-55.062622,545,5168.018841
53.293174,1759,5190.502654
33.960438,826,5200.224564
-94.205773,726,5209.925036
-89.869315,581,5217.213415
-57.331401,2000,5242.511466
234.379024,1757,5264.970718
-35.644437,581,5272.12559
21.81439,572,5279.350731
-87.0239,2000,5304.240815
-123.94474,583,5311.427891
-14.419981,504,5317.852808
263.890114,1338,5334.669908
-14.708743,482,5340.44891
21.691168,1267,5356.588196
185.107753,2000,5381.538666
228.343333,1845,5405.113371
41.353417,2000,5430.019617
-88.66657,285,5433.923165
71.892676,1069,5447.424957
-0.845615,848,5457.941271
83.927145,1248,5473.251402
259.534787,1473,5491.633683
116.877047,1659,5512.508096
-26.10006,690,5521.362336
-91.724013,492,5527.713861
54.807253,2000,5552.771056
-59.523102,2000,5577.843224
-135.031445,2000,5602.837833
62.746888,993,5615.599539
-131.17878,897,5626.725536
-113.287604,2000,5651.426692
-31.665705,1146,5665.939294
-38.270438,481,5672.396501
-71.106233,256,5675.620402
-81.289824,2000,5700.625681
75.802637,2000,5730.164775
-68.998203,2000,5755.102002
93.89196,1504,5774.230447
-97.422893,191,5776.627996
-135.507447,2000,5801.704746
-59.36857,414,5807.272232
-77.215683,562,5813.745104
-59.843033,336,5818.566029
25.773556,776,5828.35966
32.569743,2000,5853.497211
54.618834,695,5862.278375
107.551314,1061,5875.100657
-79.543245,450,5880.788417
-69.542346,379,5885.586469
262.702608,1310,5902.43318
266.090911,1268,5918.426202
113.936531,879,5928.911532
64.051821,976,5941.623755
56.000339,625,5948.900125
98.985739,1749,5971.164386
273.781494,1199,5986.441855
124.488774,997,5998.573923
-73.296371,210,6001.034146
-164.864561,1598,6020.992554
44.131502,870,6032.111353
-126.612075,616,6040.072201
-59.910882,189,6042.449713
5.694143,596,6049.721078
40.784114,2000,6074.604691
92.193284,2000,6099.556423
263.647416,1375,6117.427874
14.626979,683,6125.684574
258.321521,1422,6144.07889
58.674395,2000,6169.094953
-28.099175,444,6174.825952
258.151268,1450,6193.349707
245.764263,1626,6213.620424
129.766322,2000,6238.731793
-37.694724,2000,6263.712571
263.732358,1368,6281.307427
259.006065,1442,6299.060398
259.841981,1420,6317.329731
268.37746,1345,6334.022981
267.303809,1307,6356.818079
117.68307,968,6368.881796
-71.793154,367,6373.609473
-93.033648,143,6375.21363
-58.955571,420,6380.819073
114.890982,1083,6394.353055
-75.785227,1011,6406.482706
222.695705,1944,6431.271235
-17.854542,955,6443.271409
110.090043,1069,6456.142489
59.139302,799,6466.548417
32.642959,948,6478.564493
-54.494715,266,6481.727659
126.944515,1023,6494.483691
70.316649,917,6505.938746
-65.200826,193,6508.334724
82.509595,1101,6522.051367
-5.858415,449,6527.719509
271.435727,1252,6543.629368
-85.781923,2000,6568.569576
23.970597,672,6577.376297
261.179327,1350,6594.270045
-118.93402,938,6605.658236
264.363962,1317,6622.686707
-71.462422,401,6627.572364
262.127509,1431,6645.952355
-59.962813,581,6653.230746
-33.205269,495,6658.919472
266.863554,1343,6676.040254
28.769679,1140,6690.57285
-100.195799,176,6693.008287
265.929473,1340,6709.890687
277.287889,1253,6725.258436
-68.469607,552,6732.523392
45.410548,2000,6757.812994
-55.71609,623,6765.758896
268.11258,1337,6782.621827
275.750935,1312,6798.788714
245.449926,1662,6819.642917
158.913394,1073,6833.197551
-38.688863,534,6840.287187
-3.931059,2000,6865.27958
51.061838,801,6875.136139
-95.611912,234,6878.369556
4.627318,2000,6903.194522
280.617839,1243,6919.313145
262.911623,1451,6937.150747
-11.595658,490,6943.619502
283.801119,1139,6958.106097
-95.038884,480,6963.817088
-54.515285,251,6967.063859
274.117632,1263,6990.788933
257.53148,1473,7009.45417
271.574869,1254,7025.640291
-26.650997,466,7031.321176
283.344692,1144,7045.916935
268.437173,1340,7062.730914
-56.917753,382,7067.573686
-93.333224,147,7069.228936
-88.828842,199,7071.657064
271.140786,1324,7088.522657
22.230354,900,7099.987821
256.393816,1451,7118.060225
91.577741,1241,7134.18057
25.512305,2000,7159.115178
218.35927,1942,7183.415409
21.35638,1748,7205.97609
-55.688943,259,7209.2125
-37.984816,382,7214.0575
50.315283,862,7224.517717
-57.185317,341,7229.204323
-2.085666,2000,7254.114603
89.633502,2000,7278.998844
-31.889406,424,7284.652595
-94.131815,169,7286.35771
-72.560432,259,7289.593385
272.704578,1281,7305.659765
143.876866,1287,7321.875643
-69.521261,286,7325.811119
122.441545,944,7337.872099
-95.179092,152,7339.506114
102.349803,1272,7355.629405
-50.268542,250,7358.867327
-58.940218,562,7366.128212
-78.298232,236,7368.662832
263.190836,1351,7385.505605
266.998012,1349,7403.210628
260.763089,1483,7421.951729
262.579084,1389,7438.862726
21.0062,2000,7464.595843
216.0225,2000,7489.659699
-81.537176,211,7492.156271
89.601127,891,7503.453198
8.06953,974,7515.438429
264.102646,1387,7533.023635
59.080272,965,7545.067264
258.551021,1389,7562.58918
52.555943,926,7573.925905
-147.56276,2000,7599.686076
-7.192891,883,7616.50712
269.870429,1289,7632.671697
-69.695474,271,7636.657602
151.584763,1133,7650.517893
148.60493,1205,7665.93838
274.192892,1242,7681.924825
-146.409998,1711,7702.944229
259.340213,1470,7721.533837
275.461177,1211,7736.954612
274.471028,1241,7753.014426
92.930522,818,7762.756711
83.600229,1152,7777.275511
61.006091,1595,7797.457761
84.273307,815,7807.867486
244.087891,1606,7828.013861
269.087719,1261,7844.090643
33.558616,2000,7869.265269
241.23575,1687,7890.086664
36.142712,1581,7910.187384
-68.697202,250,7913.349439
102.665368,1018,7926.136381
32.364435,992,7938.162554
271.592286,1269,7954.094625
-117.885736,602,7962.192643
-64.626106,512,7968.70468
-40.898789,355,7972.90661
41.611571,706,7981.969486
-15.000205,525,7989.08826
262.012686,1367,8006.017727
-95.240234,463,8011.652343
266.146536,1314,8028.600023
51.765694,2000,8053.656048
267.530327,1280,8069.845114
252.363039,1507,8088.558435
-41.873986,315,8092.598374
-21.982899,1577,8112.710908
105.530888,1037,8125.85359
195.772413,2000,8150.973979
143.494697,2000,8176.823176
264.505074,1383,8193.678164
118.139006,2000,8219.364528
256.825659,1433,8236.974144
267.24837,1332,8261.900001
-94.471951,200,8264.370526
4.185096,788,8274.077195
-30.771417,2000,8299.165833
66.334782,858,8310.301049
52.083384,2000,8335.242023
131.41106,1250,8351.343025
3.462933,581,8358.529516
247.727645,1501,8376.851129
123.71785,2000,8401.711454
16.438135,780,8412.167111
260.060205,1410,8429.790613
-100.899555,914,8441.075232
32.445802,738,8450.039623
35.271806,941,8462.077279
-23.891915,550,8469.13699
267.552728,1333,8486.199357
261.143873,1420,8503.779387
232.636542,1684,8524.735282
158.576682,2000,8549.550377
-116.570778,1785,8572.037238
267.703667,1286,8588.144799
246.577236,1601,8608.319464
254.17747,1410,8625.990613
105.051382,2000,8651.554739
-72.562926,2000,8676.722974
237.313659,1602,8696.782768
265.83981,1321,8713.601078
77.366738,1083,8726.633586
240.006355,1643,8747.794642
259.119003,1404,8765.537064
193.207001,2000,8790.468804
-74.347186,274,8794.374234
246.967277,1627,8814.371089
3.997671,760,8823.895797
-67.808501,309,8827.93343
-121.44198,2000,8852.777558
-99.332162,303,8856.725846
-15.918875,823,8867.02363
-2.341954,531,8873.436377
-70.599933,371,8878.323477
-42.221916,568,8892.891472
-72.999618,816,8902.666108
20.019934,875,8913.857613
261.241576,1504,8932.463591
97.607855,809,8942.893579
10.647385,2000,8967.960545
-61.139958,192,8970.3556
-85.576624,351,8975.151991
19.632396,578,8982.366486
278.672662,1200,8997.582279
122.922689,1032,9010.497402
34.890081,754,9020.162786
276.900544,1221,9035.489344
4.029241,563,9042.0998
27.716087,2000,9067.835737
44.750131,770,9077.50585
65.117077,1080,9091.134424
-36.519934,2000,9116.156392
233.757538,1835,9138.735223
-7.472139,2000,9164.646836
67.174911,841,9175.234439
86.374195,797,9185.069672
247.678637,1614,9206.136277
224.74148,1906,9229.587278
-99.327328,291,9233.519549
17.535561,966,9245.572194
265.399176,1394,9263.312884
108.993618,1237,9278.721465
92.986335,961,9290.82781
270.134487,1297,9306.794694
264.838492,1419,9325.102427
-38.236136,434,9330.074674
264.884769,1416,9347.737634
123.638215,1600,9367.896695
277.311782,1235,9383.760668
254.178991,1508,9402.40029
-108.200288,2000,9428.044108
-38.81074,472,9433.703667
-25.725379,452,9439.423546
-12.567702,785,9449.040779
270.845222,1314,9465.926566
142.171824,1479,9484.376083
68.740991,738,9493.350572
-38.771956,336,9498.101042
283.58989,1147,9512.602234
