#{"t_start": 1766863725.2339442, "env_id": "BipedalWalkerHardcore-v3"}
r,l,t
-35.711228,2000,8866.351974
-52.834756,293,8869.693848
84.011244,2000,8894.940613
276.396996,1203,8910.39165
144.007717,1285,8926.703287
281.711607,1148,8941.294515
-13.213187,420,8946.936986
277.091763,1135,8961.434369
-44.238278,2000,8986.643711
265.239747,1338,9003.643749
267.558567,1274,9020.004534
271.212618,1217,9035.57473
267.100407,1270,9059.56064
261.613795,1355,9077.481316
270.545938,1267,9093.082881
275.709543,1166,9108.501659
21.109509,850,9119.092685
138.49173,1363,9136.387621
222.954082,1820,9159.977311
-50.086527,390,9164.902718
-131.561384,2000,9190.262405
279.790733,1194,9205.637533
268.241975,1275,9221.928047
267.536673,1312,9238.20841
-24.64069,1424,9256.275595
21.793128,1025,9269.259342
283.795772,1100,9283.785644
21.721658,710,9292.749367
274.328807,1204,9307.683855
-27.552757,314,9311.757024
181.374616,2000,9337.864835
109.469894,2000,9363.129897
279.162572,1229,9378.70535
-141.01323,1890,9402.937266
278.252941,1154,9417.56015
274.748847,1226,9432.935428
273.577337,1237,9448.482705
126.156523,992,9461.581426
147.300555,1285,9478.090796
272.66294,1226,9493.624514
-5.84889,2000,9518.904399
278.033377,1142,9533.591959
278.398999,1163,9548.291177
276.697618,1188,9563.588407
72.534093,854,9574.230336
267.828137,1247,9589.613338
269.801308,1298,9606.482275
96.970477,2000,9631.840061
22.671715,2000,9657.313349
270.109909,1307,9674.488206
15.853731,454,9680.153406
